is_night,hr,temp,hr_sin,is_peak_hour,hr_cos,is_evening_rush,yr,hum,temp_windspeed_interaction,bad_weather,registered_ratio,month_cos,season,is_winter,cnt,casual,registered,dteday,casual_ratio,cluster
0,13.0,0.62,-0.2588190451025208,0,-0.9659258262890684,0,1.0,0.53,0.12028,0,0.7108433713528814,0.5000000000000001,4.0,1,332.0,96.0,236.0,2012-10-18,0.28915662649731455,0
0,14.0,0.62,-0.4999999999999997,0,-0.8660254037844388,0,1.0,0.5,0.1850699999999999,0,0.4035087705140043,0.5000000000000001,4.0,1,285.0,94.0,115.0,2012-10-18,0.4497607655287196,0
0,15.0,0.6,-0.7071067811865471,0,-0.7071067811865479,0,1.0,0.63,0.1164,0,0.8045325756245536,0.5000000000000001,4.0,1,353.0,69.0,284.0,2012-10-18,0.19546742209077997,0
0,16.0,0.6,-0.8660254037844385,1,-0.5000000000000004,1,1.0,0.56,0.17016,0,0.7911111093530865,0.5000000000000001,4.0,1,450.0,94.0,356.0,2012-10-18,0.20888888888424692,0
0,17.0,0.58,-0.9659258262890684,1,-0.2588190451025206,1,1.0,0.64,0.190472,0,0.7814992013054239,0.5000000000000001,4.0,1,627.0,102.0,490.0,2012-10-18,0.17229729729438686,0
0,18.0,0.56,-1.0,1,-1.8369701987210294e-16,1,1.0,0.64,0.183904,0,0.7814992013054239,0.5000000000000001,4.0,1,627.0,68.0,490.0,2012-10-18,0.12186379928097019,0
0,19.0,0.56,-0.9659258262890684,1,0.2588190451025203,0,1.0,0.68,0.10864,0,0.9181286531810358,0.5000000000000001,4.0,1,513.0,42.0,471.0,2012-10-18,0.08187134502764383,0
0,20.0,0.56,-0.8660254037844386,0,0.5000000000000001,0,1.0,0.68,0.142072,0,0.8992248038779721,0.5000000000000001,4.0,1,387.0,39.0,348.0,2012-10-18,0.1007751937958456,0
0,21.0,0.54,-0.7071067811865477,0,0.7071067811865474,0,1.0,0.77,0.10476,0,0.865724378566345,0.5000000000000001,4.0,1,283.0,38.0,245.0,2012-10-18,0.13427561836981358,0
1,22.0,0.54,-0.5000000000000004,0,0.8660254037844384,0,1.0,0.83,0.10476,1,0.8820960660170477,0.5000000000000001,4.0,1,229.0,27.0,202.0,2012-10-18,0.11790393012585572,0
1,23.0,0.54,-0.2588190451025215,0,0.965925826289068,0,1.0,0.83,0.0,1,0.9487179406092484,0.5000000000000001,4.0,1,117.0,6.0,111.0,2012-10-18,0.0512820512776682,1
1,0.0,0.56,0.0,0,1.0,0,1.0,0.83,0.05852,1,0.9107142694515308,0.5000000000000001,4.0,1,56.0,5.0,51.0,2012-10-19,0.0892857142697704,1
1,1.0,0.54,0.2588190451025207,0,0.9659258262890684,0,1.0,0.88,0.0,1,0.7499999531250029,0.5000000000000001,3.0,0,16.0,4.0,12.0,2012-10-19,0.24999999984375,1
1,2.0,0.54,0.4999999999999999,0,0.8660254037844387,0,1.0,0.88,0.0,1,0.8999999100000091,0.5000000000000001,4.0,1,10.0,1.0,9.0,2012-10-19,0.0999999999,1
1,3.0,0.56,0.7071067811865476,0,0.7071067811865476,0,1.0,0.83,0.0,1,0.99999980000004,0.5000000000000001,4.0,1,5.0,0.0,5.0,2012-10-19,0.0,1
1,4.0,0.56,0.8660254037844386,0,0.5000000000000001,0,1.0,0.63,0.0,0,0.8333331944444675,0.5000000000000001,4.0,1,6.0,1.0,5.0,2012-10-19,0.16666666638888888,1
1,5.0,0.54,0.9659258262890684,0,0.2588190451025207,0,1.0,0.88,0.0,1,0.9722221952160502,0.5000000000000001,4.0,1,36.0,1.0,35.0,2012-10-19,0.027777777770061726,1
0,6.0,0.54,1.0,0,6.123233995736766e-17,0,1.0,0.94,0.088668,1,0.9618320537264728,0.5000000000000001,4.0,1,131.0,5.0,126.0,2012-10-19,0.038167938928384125,1
0,7.0,0.54,0.9659258262890684,1,-0.2588190451025206,0,1.0,0.94,0.0,1,0.9675324612497892,0.5000000000000001,4.0,1,154.0,5.0,149.0,2012-10-19,0.032467532465424186,1
0,8.0,0.54,0.8660254037844387,1,-0.4999999999999998,0,1.0,0.94,0.05643,1,0.9571734454878512,0.5000000000000001,4.0,1,467.0,20.0,447.0,2012-10-19,0.042826552461609706,0
0,9.0,0.54,0.7071067811865476,1,-0.7071067811865475,0,1.0,0.94,0.05643,1,0.9331619513286326,0.5000000000000001,4.0,1,389.0,26.0,363.0,2012-10-19,0.06683804627077537,0
0,10.0,0.58,0.4999999999999999,0,-0.8660254037844387,0,1.0,0.88,0.11252,1,0.8839285674824617,0.5000000000000001,4.0,1,224.0,26.0,198.0,2012-10-19,0.1160714285662468,1
0,11.0,0.6,0.258819045102521,0,-0.9659258262890682,0,1.0,0.83,0.1164,1,0.8373015839789619,0.5000000000000001,4.0,1,252.0,41.0,211.0,2012-10-19,0.1626984126919564,0
0,12.0,0.64,1.2246467991473532e-16,0,-1.0,0,1.0,0.69,0.143296,0,0.7771084313942517,0.5000000000000001,4.0,1,332.0,17.0,258.0,2012-10-19,0.06181818181593388,0
0,13.0,0.62,-0.2588190451025208,0,-0.9659258262890684,0,1.0,0.73,0.138818,0,0.767999997952,0.5000000000000001,4.0,1,375.0,87.0,288.0,2012-10-19,0.23199999999381332,0
0,14.0,0.66,-0.4999999999999997,0,-0.8660254037844388,0,1.0,0.61,0.167442,0,0.7589041075098517,0.5000000000000001,4.0,1,365.0,88.0,277.0,2012-10-19,0.24109589040435353,0
0,15.0,0.64,-0.7071067811865471,0,-0.7071067811865479,0,1.0,0.65,0.19104,0,0.7645569600897292,0.5000000000000001,4.0,1,395.0,93.0,302.0,2012-10-19,0.23544303796872296,0
0,16.0,0.62,-0.8660254037844385,1,-0.5000000000000004,1,1.0,0.69,0.222084,1,0.7681415915608113,0.5000000000000001,4.0,1,565.0,131.0,434.0,2012-10-19,0.23185840707554234,0
0,17.0,0.62,-0.9659258262890684,1,-0.2588190451025206,1,1.0,0.69,0.222084,1,0.8870588214422146,0.5000000000000001,4.0,1,425.0,48.0,377.0,2012-10-19,0.1129411764679308,0
0,18.0,0.56,-1.0,1,-1.8369701987210294e-16,1,1.0,0.83,0.05852,1,0.9098712407301665,0.5000000000000001,4.0,1,233.0,21.0,212.0,2012-10-19,0.09012875536093867,0
0,19.0,0.54,-0.9659258262890684,1,0.2588190451025203,0,1.0,0.88,0.088668,1,0.9181034443185196,0.5000000000000001,4.0,1,232.0,19.0,213.0,2012-10-19,0.0818965517206079,0
0,20.0,0.52,-0.8660254037844386,0,0.5000000000000001,0,1.0,0.77,0.10088,0,0.5021834039205965,0.5000000000000001,4.0,1,229.0,13.0,115.0,2012-10-19,0.10156249999206543,1
0,21.0,0.5,-0.7071067811865477,0,0.7071067811865474,0,1.0,0.77,0.0,0,0.9174757237015742,0.5000000000000001,4.0,1,206.0,17.0,189.0,2012-10-19,0.08252427184065415,1
1,22.0,0.5,-0.5000000000000004,0,0.8660254037844384,0,1.0,0.77,0.0448,0,0.926315784598338,0.5000000000000001,4.0,1,190.0,14.0,176.0,2012-10-19,0.07368421052243768,1
1,23.0,0.46,-0.2588190451025215,0,0.965925826289068,0,1.0,0.88,0.04807,1,0.9007633519025698,0.5000000000000001,4.0,1,131.0,13.0,118.0,2012-10-19,0.09923664121379873,1
1,0.0,0.46,0.0,0,1.0,0,1.0,0.82,0.061778,1,0.8943089358186266,0.5000000000000001,4.0,1,123.0,13.0,110.0,2012-10-20,0.10569105690197635,1
1,1.0,0.46,0.2588190451025207,0,0.9659258262890684,0,1.0,0.72,0.061778,0,0.9789473581163436,0.5000000000000001,4.0,1,95.0,2.0,93.0,2012-10-20,0.021052631576731304,1
1,2.0,0.44,0.4999999999999999,0,0.8660254037844387,0,1.0,0.77,0.04598,0,0.884615373274162,0.5000000000000001,4.0,1,78.0,9.0,69.0,2012-10-20,0.11538461536982249,1
1,3.0,0.42,0.7071067811865476,0,0.7071067811865476,0,1.0,0.77,0.056406,0,0.9310344506539844,0.5000000000000001,4.0,1,29.0,2.0,27.0,2012-10-20,0.0689655172175981,1
1,4.0,0.44,0.8660254037844386,0,0.5000000000000001,0,1.0,0.72,0.0,0,0.4999999722222237,0.5000000000000001,4.0,1,18.0,9.0,9.0,2012-10-20,0.4999999997222222,1
1,5.0,0.4,0.9659258262890684,0,0.2588190451025207,0,1.0,0.82,0.0,1,0.5384614970414233,0.5000000000000001,4.0,1,13.0,6.0,7.0,2012-10-20,0.46153846118343195,1
0,6.0,0.42,1.0,0,6.123233995736766e-17,0,1.0,0.71,0.0,0,0.8387096503642048,0.5000000000000001,4.0,1,31.0,5.0,26.0,2012-10-20,0.16129032252861603,1
0,7.0,0.4,0.9659258262890684,1,-0.2588190451025206,0,1.0,0.82,0.0,1,0.9076922937278108,0.5000000000000001,4.0,1,65.0,6.0,59.0,2012-10-20,0.09230769229349113,1
0,8.0,0.46,0.8660254037844387,1,-0.4999999999999998,0,1.0,0.67,0.061778,0,1.1631205591268046,0.5000000000000001,4.0,1,141.0,29.0,164.0,2012-10-20,0.1502590673497275,1
0,9.0,0.5,0.7071067811865476,1,-0.7071067811865475,0,1.0,0.59,0.06715,0,0.7079889787658706,0.5000000000000001,4.0,1,363.0,106.0,257.0,2012-10-20,0.29201101927570217,0
0,10.0,0.52,0.4999999999999999,0,-0.8660254037844387,0,1.0,0.52,0.069836,0,0.7375886507385612,0.5000000000000001,4.0,1,423.0,111.0,312.0,2012-10-20,0.2624113475115269,0
0,11.0,0.54,0.258819045102521,0,-0.9659258262890682,0,1.0,0.52,0.120906,0,0.666666665577342,0.5000000000000001,4.0,1,612.0,204.0,408.0,2012-10-20,0.3333333333278867,0
0,12.0,0.56,1.2246467991473532e-16,0,-1.0,0,1.0,0.46,0.05852,0,0.6953747995289078,0.5000000000000001,4.0,1,627.0,267.0,436.0,2012-10-20,0.3798008534796614,0
0,13.0,0.56,-0.2588190451025208,0,-0.9659258262890684,0,1.0,0.43,0.091952,0,0.7033492811748815,0.5000000000000001,4.0,1,627.0,273.0,441.0,2012-10-20,0.3823529411711155,0
0,14.0,0.56,-0.4999999999999997,0,-0.8660254037844388,0,1.0,0.4,0.0,0,0.5996810197772232,0.5000000000000001,4.0,1,627.0,335.0,376.0,2012-10-20,0.4711673698949203,0
0,15.0,0.56,-0.7071067811865471,0,-0.7071067811865479,0,1.0,0.43,0.0,0,0.6427432206654813,0.5000000000000001,4.0,1,627.0,308.0,403.0,2012-10-20,0.4331926863511506,0
0,16.0,0.54,-0.8660254037844385,1,-0.5000000000000004,1,1.0,0.42,0.153144,0,0.1834130778573954,0.5000000000000001,4.0,1,627.0,325.0,115.0,2012-10-20,0.7386363636195764,0
0,17.0,0.54,-0.9659258262890684,1,-0.2588190451025206,1,1.0,0.37,0.120906,0,0.6124401904107812,0.5000000000000001,4.0,1,627.0,347.0,384.0,2012-10-20,0.47469220245588656,0
0,18.0,0.52,-1.0,1,-1.8369701987210294e-16,1,1.0,0.39,0.116428,0,0.6833013422585387,0.5000000000000001,4.0,1,521.0,165.0,356.0,2012-10-20,0.31669865642386374,0
0,19.0,0.5,-0.9659258262890684,1,0.2588190451025203,0,1.0,0.45,0.06715,0,0.7768115919512708,0.5000000000000001,4.0,1,345.0,77.0,268.0,2012-10-20,0.2231884057906322,0
0,20.0,0.5,-0.8660254037844386,0,0.5000000000000001,0,1.0,0.39,0.11195,0,0.764478761527109,0.5000000000000001,4.0,1,259.0,61.0,198.0,2012-10-20,0.23552123551214202,0
0,21.0,0.5,-0.7071067811865477,0,0.7071067811865474,0,1.0,0.47,0.11195,0,0.7567567542001461,0.5000000000000001,4.0,1,296.0,72.0,224.0,2012-10-20,0.24324324323502555,0
1,22.0,0.44,-0.5000000000000004,0,0.8660254037844384,0,1.0,0.51,0.04598,0,0.7673267288746202,0.5000000000000001,4.0,1,202.0,47.0,155.0,2012-10-20,0.23267326731521418,0
1,23.0,0.42,-0.2588190451025215,0,0.965925826289068,0,1.0,0.58,0.0,0,0.8343558231021115,0.5000000000000001,4.0,1,163.0,27.0,136.0,2012-10-20,0.1656441717689789,1
1,0.0,0.44,0.0,0,1.0,0,1.0,0.54,0.072248,0,0.7727272677095632,0.5000000000000001,4.0,1,154.0,35.0,119.0,2012-10-21,0.2272727272579693,1
1,1.0,0.42,0.2588190451025207,0,0.9659258262890684,0,1.0,0.58,0.094038,0,0.8290598219738476,0.5000000000000001,4.0,1,117.0,20.0,97.0,2012-10-21,0.17094017092556069,1
1,2.0,0.4,0.4999999999999999,0,0.8660254037844387,0,1.0,0.62,0.06568,0,0.6666666616161616,0.5000000000000001,4.0,1,132.0,44.0,88.0,2012-10-21,0.3333333333080808,1
1,3.0,0.38,0.7071067811865476,0,0.7071067811865476,0,1.0,0.66,0.07372,0,0.7073170559190962,0.5000000000000001,4.0,1,41.0,12.0,29.0,2012-10-21,0.2926829267578822,1
1,4.0,0.36,0.8660254037844386,0,0.5000000000000001,0,1.0,0.71,0.059112,0,0.6190475895691624,0.5000000000000001,4.0,1,21.0,8.0,13.0,2012-10-21,0.38095238077097504,1
1,5.0,0.38,0.9659258262890684,0,0.2588190451025207,0,1.0,0.66,0.034048,0,0.399999960000004,0.5000000000000001,4.0,1,10.0,6.0,4.0,2012-10-21,0.5999999993999999,1
0,6.0,0.4,1.0,0,6.123233995736766e-17,0,1.0,0.62,0.0,0,0.6923076656804744,0.5000000000000001,4.0,1,26.0,8.0,18.0,2012-10-21,0.3076923075739645,1
0,7.0,0.4,0.9659258262890684,1,-0.2588190451025206,0,1.0,0.62,0.0,0,0.7678571291454085,0.5000000000000001,4.0,1,56.0,13.0,43.0,2012-10-21,0.23214285710140306,1
0,8.0,0.42,0.8660254037844387,1,-0.4999999999999998,0,1.0,0.67,0.0,0,0.7272727221869041,0.5000000000000001,4.0,1,143.0,39.0,104.0,2012-10-21,0.27272727270820085,1
0,9.0,0.46,0.7071067811865476,1,-0.7071067811865475,0,1.0,0.55,0.075532,0,0.7137546441867857,0.5000000000000001,4.0,1,269.0,77.0,192.0,2012-10-21,0.2862453531492102,0
0,10.0,0.5,0.4999999999999999,0,-0.8660254037844387,0,1.0,0.48,0.14925,0,0.6230248292933976,0.5000000000000001,4.0,1,443.0,167.0,276.0,2012-10-21,0.37697516929171615,0
0,11.0,0.52,0.258819045102521,0,-0.9659258262890682,0,1.0,0.44,0.170768,0,0.650822667914401,0.5000000000000001,4.0,1,547.0,191.0,356.0,2012-10-21,0.3491773308894117,0
0,12.0,0.54,1.2246467991473532e-16,0,-1.0,0,1.0,0.63,0.177336,0,0.700159488516492,0.5000000000000001,4.0,1,627.0,236.0,439.0,2012-10-21,0.34962962962444993,0
0,13.0,0.56,-0.2588190451025208,0,-0.9659258262890684,0,1.0,0.37,0.142072,0,0.6118210852846309,0.5000000000000001,4.0,1,626.0,243.0,383.0,2012-10-21,0.38817891373181823,0
0,14.0,0.56,-0.4999999999999997,0,-0.8660254037844388,0,1.0,0.35,0.10864,0,0.6459330133238708,0.5000000000000001,4.0,1,627.0,235.0,405.0,2012-10-21,0.3671874999942627,0
0,15.0,0.56,-0.7071067811865471,0,-0.7071067811865479,0,1.0,0.35,0.183904,0,0.6147672542299081,0.5000000000000001,4.0,1,623.0,240.0,383.0,2012-10-21,0.38523274477712305,0
0,16.0,0.54,-0.8660254037844385,1,-0.5000000000000004,1,1.0,0.37,0.120906,0,0.6920473761555882,0.5000000000000001,4.0,1,591.0,182.0,409.0,2012-10-21,0.30795262266822415,0
0,17.0,0.52,-0.9659258262890684,1,-0.2588190451025206,1,1.0,0.39,0.10088,0,0.6883910372945192,0.5000000000000001,4.0,1,491.0,153.0,338.0,2012-10-21,0.3116089612971159,0
0,18.0,0.52,-1.0,1,-1.8369701987210294e-16,1,1.0,0.39,0.10088,0,0.8280871650651642,0.5000000000000001,4.0,1,413.0,71.0,342.0,2012-10-21,0.17191283292561954,0
0,19.0,0.5,-0.9659258262890684,1,0.2588190451025203,0,1.0,0.42,0.0821,0,0.8120300721352253,0.5000000000000001,4.0,1,266.0,50.0,216.0,2012-10-21,0.18796992480496352,0
0,20.0,0.48,-0.8660254037844386,0,0.5000000000000001,0,1.0,0.44,0.09312,0,0.8205128163050625,0.5000000000000001,4.0,1,195.0,35.0,160.0,2012-10-21,0.17948717947797502,0
0,21.0,0.42,-0.7071067811865477,0,0.7071067811865474,0,1.0,0.54,0.068964,0,0.7469879473073016,0.5000000000000001,4.0,1,166.0,42.0,124.0,2012-10-21,0.25301204817752937,1
1,22.0,0.42,-0.5000000000000004,0,0.8660254037844384,0,1.0,0.54,0.0,0,0.8407079571618765,0.5000000000000001,4.0,1,113.0,17.0,95.0,2012-10-21,0.151785714272162,1
1,23.0,0.44,-0.2588190451025215,0,0.965925826289068,0,1.0,0.54,0.0,0,0.8939393803948579,0.5000000000000001,4.0,1,66.0,7.0,59.0,2012-10-21,0.10606060604453628,1
1,0.0,0.4,0.0,0,1.0,0,1.0,0.62,0.0,0,0.9032257773152976,0.5000000000000001,4.0,1,31.0,3.0,28.0,2012-10-22,0.09677419351716961,1
1,1.0,0.4,0.2588190451025207,0,0.9659258262890684,0,1.0,0.71,0.0,0,10.454544504132318,0.5000000000000001,4.0,1,11.0,0.0,115.0,2012-10-22,0.0,1
1,2.0,0.38,0.4999999999999999,0,0.8660254037844387,0,1.0,0.71,0.0,0,0.799999840000032,0.5000000000000001,4.0,1,5.0,1.0,4.0,2012-10-22,0.1999999996,1
1,3.0,0.4,0.7071067811865476,0,0.7071067811865476,0,1.0,0.62,0.0,0,0.8333331944444675,0.5000000000000001,4.0,1,6.0,1.0,5.0,2012-10-22,0.16666666638888888,1
1,4.0,0.38,0.8660254037844386,0,0.5000000000000001,0,1.0,0.66,0.0,0,0.857142734693895,0.5000000000000001,4.0,1,7.0,1.0,6.0,2012-10-22,0.14285714265306124,1
1,5.0,0.38,0.9659258262890684,0,0.2588190451025207,0,1.0,0.76,0.034048,0,0.9565217183364844,0.5000000000000001,4.0,1,46.0,2.0,44.0,2012-10-22,0.04347826086011342,1
0,6.0,0.36,1.0,0,6.123233995736766e-17,0,1.0,0.76,0.032256,0,0.9722222154706792,0.5000000000000001,4.0,1,144.0,4.0,140.0,2012-10-22,0.027777777775848764,1
0,7.0,0.38,0.9659258262890684,1,-0.2588190451025206,0,1.0,0.66,0.034048,0,0.966814157153066,0.5000000000000001,4.0,1,452.0,17.0,437.0,2012-10-22,0.03744493391988007,0
0,8.0,0.44,0.8660254037844387,1,-0.4999999999999998,0,1.0,0.67,0.0,0,0.7814992013054239,0.5000000000000001,4.0,1,627.0,32.0,490.0,2012-10-22,0.06130268199116278,0
0,9.0,0.46,0.7071067811865476,1,-0.7071067811865475,0,1.0,0.63,0.08924,0,0.930555552970679,0.5000000000000001,4.0,1,360.0,25.0,335.0,2012-10-22,0.06944444444251544,0
0,10.0,0.5,0.4999999999999999,0,-0.8660254037844387,0,1.0,0.55,0.0,0,0.7594339586819153,0.5000000000000001,4.0,1,212.0,51.0,161.0,2012-10-22,0.24056603772450158,0
0,11.0,0.56,0.258819045102521,0,-0.9659258262890682,0,1.0,0.37,0.091952,0,0.7014217976235934,0.5000000000000001,4.0,1,211.0,63.0,148.0,2012-10-22,0.29857819903798205,0
0,12.0,0.58,1.2246467991473532e-16,0,-1.0,0,1.0,0.35,0.0,0,0.8162544140768395,0.5000000000000001,4.0,1,283.0,52.0,231.0,2012-10-22,0.18374558303237648,0
0,13.0,0.62,-0.2588190451025208,0,-0.9659258262890684,0,1.0,0.29,0.101804,0,0.7206349183471907,0.5000000000000001,4.0,1,315.0,88.0,227.0,2012-10-22,0.27936507935621063,0
0,14.0,0.62,-0.4999999999999997,0,-0.8660254037844388,0,1.0,0.27,0.12028,0,1.4822694930335498,0.5000000000000001,4.0,1,141.0,73.0,209.0,2012-10-22,0.25886524821777074,0
0,15.0,0.64,-0.7071067811865471,0,-0.7071067811865479,0,1.0,0.29,0.105088,0,0.7499999974662163,0.5000000000000001,4.0,1,296.0,74.0,222.0,2012-10-22,0.24999999999155403,0
0,16.0,0.62,-0.8660254037844385,1,-0.5000000000000004,1,1.0,0.33,0.101804,0,0.8473282426577705,0.5000000000000001,4.0,1,524.0,80.0,444.0,2012-10-22,0.15267175572227726,0
0,17.0,0.62,-0.9659258262890684,1,-0.2588190451025206,1,1.0,0.33,0.06479,0,0.7814992013054239,0.5000000000000001,4.0,1,627.0,84.0,490.0,2012-10-22,0.14634146341208465,0
0,18.0,0.54,-1.0,1,-1.8369701987210294e-16,1,1.0,0.64,0.05643,0,0.7814992013054239,0.5000000000000001,4.0,1,627.0,60.0,490.0,2012-10-22,0.10909090908892562,0
0,12.0,0.52,1.2246467991473532e-16,0,-1.0,0,1.0,0.52,0.05434,0,0.9299610876849006,0.5000000000000001,4.0,1,514.0,36.0,478.0,2012-10-22,0.07003891050447394,0
0,20.0,0.5,-0.8660254037844386,0,0.5000000000000001,0,1.0,0.59,0.05225,0,0.9478908165064744,0.5000000000000001,4.0,1,403.0,21.0,382.0,2012-10-22,0.05210918114014617,0
0,21.0,0.48,-0.7071067811865477,0,0.7071067811865474,0,1.0,0.67,0.043008,0,0.8908045925815828,0.5000000000000001,4.0,1,174.0,19.0,155.0,2012-10-22,0.10919540229257498,1
1,22.0,0.46,-0.5000000000000004,0,0.8660254037844384,0,1.0,0.82,0.061778,1,0.8633879734241094,0.5000000000000001,4.0,1,183.0,25.0,158.0,2012-10-22,0.13661202185045834,1
1,23.0,0.46,-0.2588190451025215,0,0.965925826289068,0,1.0,0.82,0.04807,1,0.8773006081147202,0.5000000000000001,4.0,1,163.0,20.0,143.0,2012-10-22,0.12269938649553991,1
1,0.0,0.46,0.0,0,1.0,0,1.0,0.88,0.075532,1,0.8648648414901394,0.5000000000000001,4.0,1,37.0,5.0,32.0,2012-10-23,0.13513513509861214,1
1,1.0,0.46,0.2588190451025207,0,0.9659258262890684,0,1.0,0.77,0.075532,0,0.9411764152249168,0.5000000000000001,4.0,1,17.0,1.0,16.0,2012-10-23,0.05882352937716263,1
1,2.0,0.44,0.4999999999999999,0,0.8660254037844387,0,1.0,0.88,0.059092,1,0.857142734693895,0.5000000000000001,4.0,1,7.0,1.0,6.0,2012-10-23,0.14285714265306124,1
1,3.0,0.44,0.7071067811865476,0,0.7071067811865476,0,1.0,0.77,0.059092,0,0.999999000001,0.5000000000000001,4.0,1,1.0,0.0,1.0,2012-10-23,0.0,1
1,4.0,0.42,0.8660254037844386,0,0.5000000000000001,0,1.0,0.77,0.04389,0,0.857142734693895,0.5000000000000001,4.0,1,7.0,1.0,6.0,2012-10-23,0.14285714265306124,1
1,5.0,0.44,0.9659258262890684,0,0.2588190451025207,0,1.0,0.77,0.039424,0,0.9799999804000004,0.5000000000000001,4.0,1,50.0,1.0,49.0,2012-10-23,0.019999999996,1
0,6.0,0.4,1.0,0,6.123233995736766e-17,0,1.0,0.82,0.03584,1,0.9620253103669284,0.5000000000000001,4.0,1,158.0,6.0,152.0,2012-10-23,0.03797468354190033,1
0,7.0,0.44,0.9659258262890684,1,-0.2588190451025206,0,1.0,0.77,0.04598,0,0.9227871922358056,0.5000000000000001,4.0,1,531.0,12.0,490.0,2012-10-23,0.02390438246964334,0
0,8.0,0.46,0.8660254037844387,1,-0.4999999999999998,0,1.0,0.72,0.041216,0,0.7814992013054239,0.5000000000000001,4.0,1,627.0,28.0,490.0,2012-10-23,0.05405405405301054,0
0,9.0,0.5,0.7071067811865476,1,-0.7071067811865475,0,1.0,0.72,0.05225,0,0.913173649960558,0.5000000000000001,4.0,1,334.0,29.0,305.0,2012-10-23,0.08682634730278962,0
0,10.0,0.54,0.4999999999999999,0,-0.8660254037844387,0,1.0,0.6,0.0,0,0.7737556526074405,0.5000000000000001,4.0,1,221.0,50.0,171.0,2012-10-23,0.2262443438811654,0
0,11.0,0.6,0.258819045102521,0,-0.9659258262890682,0,1.0,0.53,0.0,0,0.794466400021872,0.5000000000000001,4.0,1,253.0,52.0,201.0,2012-10-23,0.2055335968298208,0
0,12.0,0.62,1.2246467991473532e-16,0,-1.0,0,1.0,0.46,0.055552,0,0.7883597862741805,0.5000000000000001,4.0,1,378.0,80.0,298.0,2012-10-23,0.2116402116346127,0
0,13.0,0.64,-0.2588190451025208,0,-0.9659258262890684,0,1.0,0.44,0.0,0,0.8052805253951137,0.5000000000000001,4.0,1,303.0,59.0,244.0,2012-10-23,0.19471947194076833,0
0,14.0,0.68,-0.4999999999999997,0,-0.8660254037844388,0,1.0,0.41,0.111656,0,0.7736486460349707,0.5000000000000001,4.0,1,296.0,67.0,229.0,2012-10-23,0.22635135134370435,0
0,15.0,0.68,-0.7071067811865471,0,-0.7071067811865479,0,1.0,0.41,0.152252,0,0.780346818553911,0.5000000000000001,4.0,1,346.0,76.0,270.0,2012-10-23,0.21965317918440308,0
0,16.0,0.68,-0.8660254037844385,1,-0.5000000000000004,1,1.0,0.44,0.060928,0,0.8003696842876715,0.5000000000000001,4.0,1,541.0,108.0,433.0,2012-10-23,0.199630314229212,0
0,17.0,0.68,-0.9659258262890684,1,-0.2588190451025206,1,1.0,0.41,0.0,0,0.7814992013054239,0.5000000000000001,4.0,1,627.0,67.0,490.0,2012-10-23,0.12028725313967169,0
0,18.0,0.62,-1.0,1,-1.8369701987210294e-16,1,1.0,0.53,0.055552,0,0.7814992013054239,0.5000000000000001,4.0,1,627.0,64.0,490.0,2012-10-23,0.11552346570188586,0
0,19.0,0.62,-0.9659258262890684,1,0.2588190451025203,0,1.0,0.57,0.055552,0,0.9481327781159072,0.5000000000000001,4.0,1,482.0,25.0,457.0,2012-10-23,0.05186721991593636,0
0,20.0,0.58,-0.8660254037844386,0,0.5000000000000001,0,1.0,0.64,0.0778939999999999,0,0.8812664884399302,0.5000000000000001,4.0,1,379.0,45.0,334.0,2012-10-23,0.11873350923169568,0
0,21.0,0.56,-0.7071067811865477,0,0.7071067811865474,0,1.0,0.68,0.0,0,0.8813559292157426,0.5000000000000001,4.0,1,295.0,35.0,260.0,2012-10-23,0.11864406779258833,0
1,22.0,0.56,-0.5000000000000004,0,0.8660254037844384,0,1.0,0.68,0.05852,0,0.8969072118716124,0.5000000000000001,4.0,1,194.0,20.0,174.0,2012-10-23,0.10309278349984058,1
1,23.0,0.54,-0.2588190451025215,0,0.965925826289068,0,1.0,0.73,0.05643,0,0.9189189106403702,0.5000000000000001,4.0,1,111.0,9.0,102.0,2012-10-23,0.08108108107377648,1
1,0.0,0.54,0.0,0,1.0,0,1.0,0.73,0.048384,0,0.8478260685255203,0.5000000000000001,4.0,1,46.0,7.0,39.0,2012-10-24,0.15217391301039698,1
1,1.0,0.54,0.2588190451025207,0,0.9659258262890684,0,1.0,0.68,0.0,0,0.8518518203017844,0.5000000000000001,4.0,1,27.0,4.0,23.0,2012-10-24,0.14814814809327845,1
1,2.0,0.54,0.4999999999999999,0,0.8660254037844387,0,1.0,0.68,0.0,0,0.9999998333333612,0.5000000000000001,4.0,1,6.0,0.0,6.0,2012-10-24,0.0,1
1,3.0,0.5,0.7071067811865476,0,0.7071067811865476,0,1.0,0.77,0.0448,0,0.9999997500000624,0.5000000000000001,3.0,0,4.0,0.0,4.0,2012-10-24,0.0,1
1,4.0,0.5,0.8660254037844386,0,0.5000000000000001,0,1.0,0.77,0.0448,0,0.8333331944444675,0.5000000000000001,4.0,1,6.0,1.0,5.0,2012-10-24,0.16666666638888888,1
1,5.0,0.5,0.9659258262890684,0,0.2588190451025207,0,1.0,0.82,0.0,1,0.9811320569597726,0.5000000000000001,4.0,1,53.0,1.0,52.0,2012-10-24,0.0188679245247419,1
0,6.0,0.48,1.0,0,6.123233995736766e-17,0,1.0,0.82,0.0501599999999999,1,0.936416179558288,0.5000000000000001,4.0,1,173.0,11.0,162.0,2012-10-24,0.06358381502522636,1
